{0.299137,0.106366,-0.099606,-0.309981,-0.514122,-0.702434,-0.868546,-1.009636,-1.125426,-1.216946,-1.285648,-1.332943,-1.360019,-1.367816,-1.357055,-1.328294,-1.281982,-1.218515,-1.138302,-1.041838,-0.929802,-0.803181,-0.663411,-0.512502,-0.353109,-0.188480,-0.022253,0.141849,0.300369,0.450379,0.589612,0.716444,0.829805,0.929034,1.013760,1.083796,1.139070,1.179578,1.205348,1.216423,1.212829,1.194555,1.161513,1.113499,1.050137,0.970824,0.874684,0.760566,0.627169,0.473403,},
{0.145394,0.062891,-0.014391,-0.075203,-0.120237,-0.144443,-0.149313,-0.133717,-0.099348,-0.046686,0.015658,0.083556,0.152896,0.216723,0.273483,0.321207,0.358795,0.373553,0.360993,0.324076,0.288641,0.257250,0.209419,0.143091,0.056347,-0.054540,-0.170487,-0.291631,-0.389493,-0.499019,-0.549221,-0.578619,-0.616609,-0.632047,-0.605971,-0.566138,-0.475720,-0.369032,-0.273596,-0.194920,-0.108680,-0.045147,0.018609,0.056208,0.084627,0.096142,0.099169,0.098249,0.130421,0.174151,},
{-1.555900,-1.567542,-1.564925,-1.569723,-1.562295,-1.567077,-1.567694,-1.561522,-1.565231,-1.534795,-1.511840,-1.494158,-1.479659,-1.452049,-1.425001,-1.400120,-1.379755,-1.330487,-1.248808,-1.147729,-1.087292,-1.067275,-1.034849,-0.979105,-0.887825,-0.744828,-0.592098,-0.426327,-0.311539,-0.166382,-0.143908,-0.152695,-0.114176,-0.079835,-0.078171,-0.057228,-0.117060,-0.204173,-0.269041,-0.307351,-0.380524,-0.427608,-0.504372,-0.559153,-0.631889,-0.708122,-0.803536,-0.922531,-1.133577,-1.404879,},
{-0.483176,-0.397758,-0.314366,-0.213849,-0.132611,-0.042535,0.024037,0.054630,0.076329,0.010684,-0.057161,-0.125288,-0.191674,-0.274384,-0.349465,-0.413343,-0.462570,-0.535323,-0.630621,-0.729691,-0.772145,-0.760771,-0.745366,-0.734782,-0.739318,-0.771428,-0.790758,-0.800479,-0.756318,-0.722136,-0.607142,-0.481690,-0.412405,-0.387675,-0.406689,-0.493644,-0.567864,-0.639799,-0.731453,-0.841632,-0.924513,-1.019501,-1.085033,-1.155117,-1.198067,-1.220616,-1.206768,-1.147940,-0.977793,-0.697860,},
{0.188480,0.075949,-0.038387,-0.152516,-0.264447,-0.372305,-0.474426,-0.569409,-0.656140,-0.733773,-0.801684,-0.859408,-0.906556,-0.942740,-0.967493,-0.980212,-0.980135,-0.966343,-0.937836,-0.893643,-0.833006,-0.755595,-0.661751,-0.552713,-0.430752,-0.299137,-0.161880,-0.023281,0.112580,0.242244,0.363063,0.473183,0.571404,0.657000,0.729556,0.788850,0.834783,0.867329,0.886523,0.892456,0.885274,0.865190,0.832488,0.787542,0.730828,0.662942,0.584627,0.496798,0.400570,0.297276,},
{-0.067229,-0.083171,-0.119415,-0.155013,-0.182384,-0.195386,-0.190095,-0.165159,-0.124541,-0.066186,0.010301,0.091450,0.163263,0.225469,0.278797,0.322094,0.353972,0.373041,0.378123,0.377456,0.361757,0.331230,0.287110,0.247199,0.196810,0.145394,0.093496,0.040324,-0.017816,-0.073988,-0.121581,-0.157568,-0.178801,-0.185935,-0.183256,-0.167021,-0.137082,-0.102805,-0.058465,-0.015836,0.021643,0.051040,0.083225,0.090017,0.080522,0.050125,-0.009454,-0.061108,-0.056671,-0.057887,},
{-0.714211,-0.806987,-0.849640,-0.883237,-0.918482,-0.964974,-1.029367,-1.114217,-1.202397,-1.307739,-1.452206,-1.559189,-1.567989,-1.564205,-1.561677,-1.560243,-1.559312,-1.557967,-1.554933,-1.565491,-1.570470,-1.567500,-1.554148,-1.562526,-1.557526,-1.555900,-1.557884,-1.563383,-1.545834,-1.453292,-1.307809,-1.177117,-1.070057,-0.978416,-0.887840,-0.819144,-0.776089,-0.735536,-0.721683,-0.707666,-0.691711,-0.672733,-0.682341,-0.655357,-0.618395,-0.563002,-0.471908,-0.423754,-0.517017,-0.616998,},
{-0.798083,-0.680638,-0.601740,-0.532547,-0.469930,-0.410437,-0.351334,-0.291421,-0.252584,-0.214325,-0.137618,-0.129237,-0.270790,-0.415320,-0.540989,-0.646806,-0.731975,-0.796023,-0.839045,-0.845273,-0.833322,-0.805765,-0.766270,-0.683075,-0.594052,-0.483176,-0.350755,-0.196091,-0.059507,-0.043515,-0.123953,-0.192478,-0.243399,-0.293000,-0.360074,-0.418826,-0.465640,-0.523016,-0.563755,-0.611675,-0.665109,-0.722210,-0.753514,-0.813469,-0.875844,-0.944473,-1.028348,-1.068481,-0.997108,-0.904638,},
{-0.188480,-0.297276,-0.400570,-0.496798,-0.584627,-0.662942,-0.730828,-0.787542,-0.832488,-0.865190,-0.885274,-0.892456,-0.886523,-0.867329,-0.834783,-0.788850,-0.729556,-0.657000,-0.571404,-0.473183,-0.363063,-0.242244,-0.112580,0.023281,0.161880,0.299137,0.430752,0.552713,0.661751,0.755595,0.833006,0.893643,0.937836,0.966343,0.980135,0.980212,0.967493,0.942740,0.906556,0.859408,0.801684,0.733773,0.656140,0.569409,0.474426,0.372305,0.264447,0.152516,0.038387,-0.075949,},
{0.024994,-0.080734,-0.177379,-0.276361,-0.370337,-0.447118,-0.507215,-0.538833,-0.524795,-0.473290,-0.396947,-0.305433,-0.216338,-0.122726,-0.047816,0.036823,0.109799,0.167282,0.218252,0.256499,0.308837,0.385146,0.361478,0.295398,0.221595,0.145394,0.076747,0.006436,-0.052047,-0.100506,-0.133763,-0.147456,-0.138317,-0.106329,-0.055465,0.008255,0.081896,0.158540,0.231583,0.300134,0.367074,0.418656,0.458194,0.477781,0.482396,0.459468,0.398080,0.316483,0.222863,0.127174,},
